Name X Y BlueF GreenF RedF Size RadialVelocity
DG2190 -32.0229 16.1459 7.718e-26 1.973e-27 9.542e-33 82.7217 1210.63
DG2191 11.1551 41.7410 2.078e-15 1.666e-15 7.989e-16 369.1357 316.01
DG2192 11.3835 42.0320 3.261e-15 2.723e-15 1.174e-15 266.6645 314.31
DG2193 11.6587 41.6207 8.732e-26 2.174e-27 1.029e-32 272.1418 314.58
DG2194 11.6401 41.6818 4.142e-15 3.288e-15 1.422e-15 204.1565 315.74
DG2195 10.8070 42.3676 3.592e-15 2.580e-15 1.187e-15 264.3198 315.73
DG2199 -36.5215 13.4607 2.970e-16 2.532e-16 9.001e-17 100.6593 1952.4
DG2200 -36.4468 13.4734 1.664e-16 1.315e-16 5.544e-17 41.2438 1951.07
DG2201 -36.4521 13.3480 1.248e-16 9.504e-17 4.930e-17 49.7772 1953.17
DG2202 -36.3887 13.5710 1.210e-16 9.674e-17 4.582e-17 46.8786 1951.23
DG2203 -36.5421 13.6847 1.185e-16 9.897e-17 5.141e-17 46.3257 1953.32
DG2204 -36.2912 13.4501 1.230e-16 1.036e-16 5.263e-17 39.7195 1951.05
DG2205 -36.3352 13.3939 1.199e-16 9.495e-17 4.765e-17 41.5116 1952.8
DG2206 -36.6483 13.6100 2.209e-25 6.032e-27 2.961e-32 56.0003 1953.37
DG2207 -36.5955 13.3794 2.122e-25 5.958e-27 2.967e-32 43.6773 1949.44
DG2208 -36.7424 13.4265 1.165e-16 1.001e-16 4.684e-17 45.7786 1949.57
DG2209 -36.4449 13.3765 2.273e-25 6.047e-27 2.932e-32 42.5254 1952.19
DG2217 -35.6238 -24.6074 4.415e-16 3.259e-16 1.200e-16 145.5723 1661.13
DG2218 -35.8249 -24.4650 1.432e-16 1.168e-16 5.886e-17 47.4514 1660.0
DG2219 -35.6953 -24.7960 1.182e-16 9.086e-17 4.163e-17 48.2716 1657.46
DG2220 -35.5971 -24.4008 2.071e-16 1.694e-16 7.168e-17 51.0013 1661.54
DG2221 -35.6194 -24.6580 1.708e-16 1.361e-16 6.201e-17 49.7923 1660.33
DG2222 -35.8098 -24.8890 1.555e-16 1.221e-16 5.775e-17 48.493 1661.3
DG2223 -35.8264 -24.6848 1.536e-16 1.410e-16 6.501e-17 53.824 1660.72
DG2224 -35.7397 -24.6793 1.691e-16 1.509e-16 7.013e-17 57.437 1658.91
DG2225 -35.5575 -24.8039 1.486e-16 1.202e-16 5.608e-17 46.5133 1661.11
DG2226 -35.2875 -24.5846 1.368e-25 3.582e-27 1.657e-32 41.4272 1661.12
DG2227 -35.7026 -24.4432 1.410e-16 1.397e-16 6.921e-17 52.7008 1657.66
DG2228 -35.4720 -24.5945 1.251e-16 9.144e-17 4.615e-17 86.4363 1660.31
DG2305 10.8482 15.5738 2.654e-16 2.132e-16 8.845e-17 78.9775 1065.56
DG2306 15.8221 36.5356 6.411e-16 4.912e-16 1.605e-16 222.7518 1296.83
DG2307 15.7761 36.3921 2.224e-16 1.817e-16 8.189e-17 64.7509 1298.15
DG2308 15.7950 36.8037 3.312e-16 2.613e-16 1.095e-16 58.8471 1295.25
DG2309 15.7152 36.4667 1.840e-16 1.534e-16 6.533e-17 108.2537 1297.57
DG2310 15.8120 36.6783 2.274e-16 1.953e-16 7.994e-17 53.7875 1298.12
DG2311 15.6760 36.4295 1.589e-16 1.315e-16 6.386e-17 70.7296 1295.37
DG2312 15.8521 36.5086 3.479e-16 2.664e-16 1.032e-16 65.9628 1296.56
DG2313 15.9475 36.6648 2.282e-16 1.855e-16 9.091e-17 56.0783 1297.3
DG2314 15.6282 36.3292 2.289e-16 1.815e-16 7.896e-17 58.0234 1297.61
DG2315 15.6812 36.3977 2.337e-16 1.858e-16 7.612e-17 56.1629 1298.11
DG2316 16.0044 36.7636 2.020e-16 1.877e-16 8.539e-17 55.2279 1297.72
DG2323 -36.3152 -9.1706 8.797e-17 8.063e-17 3.784e-17 95.1042 1754.79
DG2324 -36.4815 -9.2025 1.977e-16 1.718e-16 6.974e-17 45.1586 1756.17
DG2325 -36.1885 -9.1819 1.388e-25 3.655e-27 1.857e-32 58.7017 1755.37
DG2326 -36.3886 -9.1252 1.369e-16 1.160e-16 5.438e-17 44.3019 1755.81
DG2327 -36.3088 -9.1962 1.980e-16 1.740e-16 6.397e-17 44.2134 1755.53
DG2328 -36.3113 -9.1409 1.007e-16 7.861e-17 3.820e-17 110.7456 1756.08
DG2329 -36.3743 -9.1482 1.522e-16 1.230e-16 6.039e-17 50.3951 1754.56
DG2355 -19.9037 9.3975 1.517e-16 1.217e-16 5.600e-17 64.5986 1395.73
DG2401 -37.8677 -28.8468 1.186e-16 1.094e-16 4.830e-17 82.7744 1453.05
DG2402 -37.9595 -28.9283 1.820e-16 1.339e-16 5.843e-17 53.3604 1452.84
DG2403 -37.9600 -28.7505 2.024e-16 1.586e-16 7.275e-17 57.6892 1452.82
DG2404 -37.9572 -28.8668 1.652e-16 1.423e-16 6.348e-17 44.5332 1453.08
DG2405 -38.0294 -28.8211 1.750e-16 1.524e-16 6.203e-17 47.4465 1452.62
DG2480 -30.1211 -14.5201 2.953e-16 2.294e-16 7.769e-17 117.4622 2111.54
DG2481 -30.1073 -14.5184 6.214e-17 5.419e-17 2.370e-17 117.3023 2113.19
DG2482 -30.0896 -14.5186 2.747e-25 8.788e-27 3.754e-32 42.8591 2110.3
DG2483 -30.0390 -14.3823 9.506e-17 8.309e-17 3.844e-17 37.2495 2111.47
DG2484 -30.2058 -14.5924 2.627e-25 8.693e-27 3.852e-32 45.6337 2109.88
DG2485 -30.0741 -14.5982 1.075e-16 8.226e-17 4.587e-17 37.0827 2112.8
DG2486 -30.0893 -14.4056 1.057e-16 8.564e-17 3.649e-17 40.9858 2113.32
DG2487 -30.2701 -14.6560 1.052e-16 8.678e-17 4.301e-17 39.4068 2111.5
DG2488 -30.2549 -14.4115 1.015e-16 7.768e-17 4.028e-17 34.0795 2112.55
DG2489 -30.1802 -14.4776 1.111e-16 8.210e-17 4.604e-17 38.3795 2112.35
DG2490 -30.0978 -14.6291 7.116e-17 6.026e-17 2.842e-17 39.3129 2112.69
DG2491 -30.1889 -14.5735 6.501e-17 5.991e-17 2.431e-17 84.7091 2112.07
DG2492 -30.1913 -14.6649 1.400e-16 1.140e-16 4.639e-17 40.7026 2113.14
DG2512 11.0925 -29.4554 2.982e-15 2.298e-15 9.644e-16 301.6249 261.89
DG2529 -3.2651 42.1897 1.626e-15 1.237e-15 4.361e-16 186.6116 768.29
DG2530 -2.7690 42.6353 5.621e-16 4.802e-16 2.156e-16 100.0965 769.67
DG2531 -4.0184 42.9363 5.944e-16 5.085e-16 2.141e-16 106.6599 765.59
DG2532 -3.3320 42.2064 7.289e-16 5.577e-16 2.524e-16 122.1306 765.34
DG2533 -2.8479 42.4786 3.633e-16 3.132e-16 1.348e-16 129.9871 768.06
DG2534 -3.1934 42.4747 4.641e-16 3.852e-16 1.580e-16 216.5305 766.45
DG2535 -3.0174 42.7953 6.002e-16 5.271e-16 2.273e-16 103.6791 766.79
DG2536 -3.3810 43.1946 4.232e-16 3.703e-16 1.538e-16 122.1425 768.26
DG2537 -3.7224 41.7864 4.686e-16 3.509e-16 1.614e-16 115.9187 765.85
DG2538 -3.1867 42.8869 4.288e-16 3.531e-16 1.459e-16 152.4436 768.89
DG2539 -3.7149 41.2006 5.214e-26 1.442e-27 6.851e-33 127.0262 768.43
DG2540 -3.2775 41.3311 6.145e-16 5.438e-16 2.278e-16 95.133 769.74
DG2541 -3.6916 41.4366 8.722e-16 6.574e-16 2.724e-16 99.1561 766.57
DG2542 -2.7947 41.5814 8.382e-16 6.120e-16 2.561e-16 117.1671 767.0
DG2543 -2.7929 41.3822 6.439e-16 5.261e-16 2.829e-16 104.894 766.59
DG2544 -3.0332 42.0210 5.705e-16 4.936e-16 2.182e-16 106.1078 769.22
DG2545 -3.4543 41.6090 6.576e-16 5.745e-16 2.439e-16 119.851 769.42
DG2546 -3.4655 42.9448 5.459e-26 1.335e-27 6.522e-33 113.6365 768.4
DG2547 -3.1272 42.5002 4.142e-16 3.191e-16 1.463e-16 204.8172 769.14
DG2548 -2.9192 42.6329 6.160e-16 4.627e-16 2.290e-16 103.591 769.26
DG2549 -4.0419 41.7710 5.384e-26 1.406e-27 6.209e-33 120.9788 764.53
DG2550 -3.5369 42.2675 8.038e-16 6.700e-16 2.520e-16 107.8246 768.25
DG2551 -2.5043 41.5249 5.897e-16 4.917e-16 2.116e-16 94.1575 764.11
DG2552 -4.0824 42.8114 6.134e-16 4.392e-16 2.059e-16 87.6964 769.58
DG2564 7.6695 5.4411 3.693e-15 3.315e-15 1.379e-15 795.1128 253.63
DG2565 6.7998 5.5407 5.762e-15 4.480e-15 1.873e-15 319.3058 253.74
DG2566 7.3513 5.0878 5.694e-15 4.858e-15 1.826e-15 296.404 253.83
DG2567 7.8559 5.8823 5.857e-15 4.446e-15 2.041e-15 293.4521 253.97
DG2568 8.2107 5.5151 5.598e-15 4.530e-15 1.962e-15 323.4101 253.37
DG2569 7.2945 5.8913 5.600e-15 4.980e-15 1.870e-15 282.8598 254.29
DG2570 6.8483 4.9014 6.037e-15 5.058e-15 2.371e-15 347.9087 254.19
DG2609 -32.4846 21.6280 1.514e-15 1.103e-15 3.615e-16 150.7648 808.58
DG2610 -32.1847 21.4786 5.403e-16 4.737e-16 1.836e-16 85.0934 810.0
DG2611 -32.4403 21.4055 6.241e-26 1.392e-27 7.314e-33 108.9666 806.16
DG2612 -31.9650 21.4360 7.980e-16 5.576e-16 2.417e-16 93.7091 806.47
DG2613 -32.3682 21.4183 4.792e-16 4.184e-16 1.906e-16 90.1475 809.0
DG2614 -31.9789 21.9333 5.537e-16 4.588e-16 1.772e-16 84.6364 808.82
DG2615 -32.3939 21.4515 7.927e-16 6.035e-16 2.282e-16 90.188 809.2
DG2616 -32.2526 21.2942 5.280e-16 3.848e-16 1.872e-16 93.1033 809.44
DG2617 -32.2762 21.5034 6.109e-16 5.305e-16 2.194e-16 90.8023 808.34
DG2618 -32.5460 21.7483 7.633e-16 5.556e-16 2.298e-16 103.4462 809.3
DG2619 -32.7979 21.9699 5.151e-26 1.405e-27 6.426e-33 102.6074 809.13
DG2620 -20.8573 10.0915 2.697e-15 2.417e-15 9.993e-16 426.721 297.42
DG2621 -20.5040 9.6470 3.968e-15 2.823e-15 1.240e-15 252.1155 297.86
DG2622 -20.4086 10.5597 4.728e-15 3.415e-15 1.594e-15 263.8024 296.13
DG2623 -20.6870 9.5847 1.054e-25 2.789e-27 1.106e-32 368.5397 297.36
DG2624 -20.8856 10.3197 4.362e-15 3.601e-15 1.601e-15 276.3769 297.62
DG2625 34.5864 -18.8903 2.300e-16 1.891e-16 7.840e-17 129.9399 1165.33
DG2626 34.8203 -18.9506 2.843e-16 2.608e-16 1.068e-16 62.2721 1165.4
DG2627 34.4351 -18.8308 3.317e-16 2.527e-16 1.195e-16 80.746 1165.95
DG2628 34.5472 -18.8071 3.036e-16 2.694e-16 1.077e-16 67.9587 1166.31
DG2629 34.4931 -18.7616 3.146e-16 2.696e-16 1.344e-16 78.7693 1167.19
DG2630 34.6032 -18.7863 6.514e-26 1.739e-27 8.353e-33 92.964 1165.35
DG2711 -37.3097 -14.1953 5.761e-16 4.710e-16 1.980e-16 401.6919 658.79
DG2712 -37.2880 -14.2295 9.343e-16 7.519e-16 3.539e-16 133.959 656.93
DG2713 -37.5727 -14.6376 4.969e-26 1.456e-27 6.285e-33 160.259 658.56
DG2714 -37.0383 -14.2653 8.328e-16 7.178e-16 2.896e-16 123.8638 657.52
DG2715 -37.3154 -13.6803 9.597e-16 6.876e-16 3.205e-16 114.5299 656.27
DG2716 -37.0038 -13.9895 8.304e-16 6.678e-16 2.792e-16 104.3876 657.48
DG2717 -36.9280 -14.0625 5.334e-26 1.430e-27 6.361e-33 144.0394 657.23
DG2718 -37.7523 -13.7448 5.846e-26 1.433e-27 6.398e-33 141.3628 655.31
DG2719 -37.1726 -14.6190 1.006e-15 7.597e-16 3.468e-16 127.4337 658.41
DG2725 32.2467 -20.8959 4.389e-16 3.237e-16 1.067e-16 91.5566 1740.1
DG2726 31.8764 -20.8702 1.444e-16 1.124e-16 5.488e-17 49.2843 1738.16
DG2727 32.1716 -20.9258 1.488e-16 1.273e-16 5.880e-17 50.3595 1740.55
DG2728 32.1756 -20.3306 1.387e-16 1.295e-16 5.445e-17 46.1147 1739.01
DG2729 32.5279 -21.0509 1.189e-16 8.880e-17 4.193e-17 84.8071 1739.2
DG2730 31.8395 -20.5099 1.208e-16 1.021e-16 5.047e-17 40.8272 1743.56
DG2731 31.7570 -21.0409 1.419e-16 1.110e-16 5.102e-17 43.4582 1740.35
DG2732 32.6577 -20.6659 1.519e-16 1.218e-16 5.873e-17 45.4208 1743.42
DG2733 31.9545 -20.4181 1.345e-16 1.185e-16 5.063e-17 41.8597 1739.94
DG2734 31.8727 -20.7962 1.360e-16 1.107e-16 5.536e-17 42.1259 1737.73
DG2735 32.2272 -21.1363 1.278e-16 1.116e-16 4.984e-17 46.7766 1738.16
DG2736 32.2397 -21.0284 9.562e-17 6.457e-17 3.889e-17 90.0001 1740.11
DG2737 31.6148 -20.6763 2.016e-16 1.664e-16 6.766e-17 49.5553 1742.6
DG2738 32.5729 -20.7623 1.257e-16 1.167e-16 4.918e-17 44.6356 1743.25
DG2739 31.9930 -20.6294 1.316e-16 1.114e-16 4.734e-17 41.807 1742.62
DG2740 32.4054 -20.8728 9.546e-17 7.289e-17 3.628e-17 79.2257 1737.39
DG2741 31.9054 -20.7206 1.284e-16 1.204e-16 4.903e-17 43.2764 1741.6
DG2742 32.1915 -20.2848 2.043e-16 1.597e-16 6.980e-17 47.8463 1741.69
DG2743 31.8728 -21.1350 1.330e-16 1.111e-16 5.482e-17 39.9189 1741.7
DG2744 32.4341 -20.9841 1.354e-16 1.251e-16 5.012e-17 44.3533 1737.69
DG2745 32.1617 -20.4518 9.214e-17 7.786e-17 3.173e-17 59.3408 1743.27
DG2746 31.8084 -21.1291 1.409e-25 4.407e-27 1.956e-32 49.5792 1733.7
DG2747 32.7311 -21.0241 1.026e-16 7.452e-17 3.441e-17 47.009 1741.93
DG2748 32.6476 -21.0683 1.207e-16 1.151e-16 4.950e-17 42.0546 1735.9
DG2749 32.1215 -21.1035 9.674e-17 9.347e-17 4.148e-17 89.7437 1742.46
DG2750 32.0135 -20.9035 1.317e-16 1.083e-16 5.265e-17 45.056 1743.06
DG2751 32.1858 -20.6615 1.084e-16 8.699e-17 4.153e-17 78.9239 1743.41
DG2752 32.7477 -21.1433 1.265e-16 1.135e-16 5.058e-17 39.967 1738.38
DG2753 32.4979 -20.8202 1.323e-16 1.120e-16 5.093e-17 45.0199 1738.52
DG2773 4.2504 18.8165 9.323e-16 5.490e-16 2.340e-16 181.5354 1139.22
DG2774 4.0007 18.8759 2.205e-16 1.823e-16 7.900e-17 81.8327 1138.69
DG2775 4.3041 18.8362 3.076e-16 2.631e-16 1.084e-16 60.506 1140.0
DG2776 4.1997 18.7010 2.827e-16 2.534e-16 9.997e-17 62.1071 1139.06
DG2777 4.0107 18.7860 3.257e-16 2.296e-16 1.075e-16 67.9681 1139.56
DG2778 4.0419 18.6980 3.136e-16 2.571e-16 1.192e-16 56.6385 1137.66
DG2779 4.3965 18.7522 6.719e-26 1.768e-27 8.510e-33 85.5624 1139.06
DG2780 4.1770 18.8085 2.858e-16 2.565e-16 1.106e-16 64.5124 1138.63
DG2781 4.0134 18.8215 3.014e-16 2.397e-16 1.122e-16 66.0768 1138.77
DG2782 4.2220 18.8518 3.054e-16 2.529e-16 9.728e-17 76.5693 1139.16
DG2783 -18.2799 40.9619 1.146e-25 2.951e-27 1.349e-32 282.9012 272.36
DG2784 -18.1342 40.9656 1.112e-25 3.036e-27 1.356e-32 298.4852 272.0
DG2785 -17.7124 41.0515 6.524e-15 4.868e-15 1.882e-15 286.5088 272.65
DG2789 18.9079 10.1598 5.073e-26 1.272e-27 6.112e-33 119.9841 772.42
DG2790 18.8776 10.1772 6.349e-16 4.949e-16 2.319e-16 108.2801 772.29
DG2791 18.9455 10.0409 6.273e-16 5.420e-16 2.321e-16 109.566 772.85
DG2816 -4.9773 3.5451 7.234e-17 7.387e-17 3.335e-17 105.0497 1872.09
DG2817 -4.9610 3.6155 1.071e-16 9.994e-17 4.875e-17 46.3241 1871.79
DG2818 -4.9463 3.5696 1.327e-16 9.855e-17 5.062e-17 43.8966 1871.75
DG2819 -5.0464 3.4495 1.129e-16 1.017e-16 4.678e-17 41.0631 1872.69
DG2820 -5.0878 3.5659 1.318e-16 1.182e-16 4.807e-17 45.1919 1871.2
DG2821 -5.0483 3.4857 8.485e-17 6.744e-17 3.321e-17 49.1698 1872.24
DG2822 -4.9729 3.5793 1.364e-16 1.078e-16 5.605e-17 44.3173 1871.92
DG2823 -4.9499 3.4799 1.182e-16 9.376e-17 4.215e-17 37.0183 1871.8
DG2892 15.1481 -1.7298 4.883e-15 3.375e-15 1.099e-15 463.6917 441.36
DG2893 15.0683 -1.8447 6.796e-26 1.751e-27 7.855e-33 204.253 442.48
DG2894 14.9259 -1.3966 1.545e-15 1.209e-15 5.303e-16 317.3862 440.95
DG2895 14.5015 -0.9001 1.226e-15 1.030e-15 4.230e-16 218.4735 439.14
DG2896 15.7331 -2.6572 1.599e-15 1.526e-15 6.245e-16 168.0846 437.8
DG2897 14.7016 -1.7092 1.174e-15 9.965e-16 4.618e-16 378.7941 439.0
DG2898 14.8460 -2.0419 1.455e-15 1.047e-15 5.211e-16 329.0546 441.07
DG2899 14.5895 -2.6819 1.274e-15 9.799e-16 4.548e-16 210.534 438.49
DG2900 15.3070 -1.9607 6.748e-26 1.599e-27 7.953e-33 217.2159 438.95
DG2901 15.6240 -2.4711 1.223e-15 1.065e-15 4.181e-16 205.9692 442.67
DG2902 14.1531 -2.6304 2.115e-15 1.639e-15 6.993e-16 195.1154 440.84
DG2903 14.6407 -1.8023 1.102e-15 1.002e-15 4.116e-16 178.5738 440.96
DG2904 15.3885 -1.0680 1.247e-15 1.005e-15 4.705e-16 288.3544 441.39
DG2905 15.6572 -2.0951 2.645e-15 1.978e-15 8.201e-16 200.2776 443.15
DG2906 14.7997 -2.8268 1.652e-15 1.395e-15 5.554e-16 185.5668 440.57
DG2907 15.9852 -1.3279 1.282e-15 1.017e-15 5.084e-16 214.8831 441.48
DG2908 15.7474 -2.1612 1.125e-15 1.065e-15 4.506e-16 300.0735 442.29
DG2909 14.7172 -1.6537 1.215e-15 9.408e-16 4.131e-16 396.1225 442.53
DG2910 16.2987 -1.5795 6.110e-26 1.743e-27 8.492e-33 208.3071 440.43
DG2911 16.1185 -1.4350 1.162e-15 1.049e-15 4.576e-16 192.085 440.34
DG2919 1.3615 -10.7911 4.064e-16 3.311e-16 1.653e-16 173.7454 815.62
DG2920 1.3730 -10.9333 5.794e-26 1.454e-27 6.639e-33 100.2389 815.67
DG2921 1.3448 -10.6724 5.259e-16 4.724e-16 2.176e-16 81.7945 814.2
DG2922 1.5029 -10.8448 5.671e-26 1.308e-27 7.377e-33 113.3146 814.71
DG2923 1.3205 -10.8081 5.471e-16 4.471e-16 1.832e-16 93.6611 815.4
DG2924 1.5354 -10.6145 5.622e-26 1.350e-27 6.995e-33 109.2116 815.17
DG2946 21.2318 6.7554 4.526e-16 3.525e-16 1.598e-16 192.6841 804.8
DG2947 21.1598 6.8616 5.071e-26 1.404e-27 6.525e-33 113.4651 806.58
DG2948 21.3070 6.8762 5.650e-16 4.800e-16 2.235e-16 81.2304 806.93
DG2949 21.1690 6.4888 5.578e-26 1.569e-27 5.978e-33 106.444 805.57
DG2950 21.1895 6.5570 5.655e-16 4.985e-16 1.844e-16 86.6243 805.93
DG2951 21.4332 6.7143 6.754e-16 5.363e-16 2.454e-16 115.2827 806.19
DG2952 -39.5180 23.3128 2.467e-15 1.975e-15 6.522e-16 245.9754 569.72
DG2953 -39.8682 24.9970 9.448e-16 8.043e-16 3.703e-16 169.7128 567.07
DG2954 -38.9106 22.4634 5.362e-16 5.416e-16 2.026e-16 173.7248 567.76
DG2955 -39.8164 24.5836 9.182e-16 7.540e-16 2.972e-16 125.3 564.07
DG2956 -38.1197 22.0900 6.328e-16 5.345e-16 2.316e-16 141.7116 568.28
DG2957 -39.2089 23.6160 8.384e-16 7.495e-16 3.117e-16 126.3418 567.21
DG2958 -38.2247 23.2329 5.587e-26 1.413e-27 6.865e-33 135.3668 568.49
DG2959 -40.5282 24.3123 8.634e-16 7.466e-16 3.225e-16 127.4363 568.46
DG2960 -38.8142 22.0119 9.376e-16 7.182e-16 3.324e-16 110.193 567.07
DG2961 -39.1111 22.6922 7.487e-16 5.981e-16 2.570e-16 237.5623 568.24
DG2962 -40.8254 24.3000 6.724e-16 5.259e-16 2.385e-16 178.2728 567.81
DG2963 -39.6494 23.5743 7.183e-16 6.318e-16 2.422e-16 209.3721 568.16
DG2964 -39.2903 23.5458 9.659e-16 7.346e-16 3.070e-16 111.7845 564.93
DG2965 -38.3260 23.1322 1.025e-15 8.121e-16 3.870e-16 122.3778 568.07
DG2966 -40.3842 22.4131 6.294e-16 5.905e-16 2.190e-16 153.2295 565.46
DG2967 -38.8183 22.9571 6.338e-16 4.896e-16 1.982e-16 176.8729 569.12
DG2968 -40.0300 24.3659 9.245e-16 7.300e-16 3.101e-16 126.6275 568.65
DG2969 -40.2206 23.4584 7.538e-16 6.096e-16 2.604e-16 244.5712 564.03
DG2970 -38.0554 23.0418 9.198e-16 7.369e-16 3.181e-16 111.1135 566.97
DG2971 -40.7383 23.9163 1.012e-15 8.408e-16 3.932e-16 120.3156 569.77
DG2972 -39.7729 23.9298 9.723e-16 7.102e-16 2.939e-16 132.4587 563.27
DG2973 -39.4317 23.1029 5.848e-26 1.366e-27 6.608e-33 139.8923 562.96
DG2974 -40.2701 24.1140 6.715e-16 5.449e-16 2.884e-16 214.1977 565.18
DG2975 -39.4789 23.6313 6.882e-16 5.667e-16 2.567e-16 218.2973 568.92
DG3020 2.6904 1.6884 1.689e-16 1.535e-16 6.619e-17 95.7746 1284.32
DG3021 2.6168 1.6227 3.373e-16 2.927e-16 1.134e-16 59.1279 1283.9
DG3022 2.6767 1.6582 3.597e-16 2.830e-16 1.084e-16 66.09 1283.7
DG3023 2.6641 1.6899 2.493e-16 1.912e-16 8.359e-17 61.0504 1283.42
DG3024 2.7522 1.7707 7.615e-26 2.036e-27 1.017e-32 85.4758 1283.84
DG3065 -6.7625 -13.7094 1.544e-15 1.031e-15 4.154e-16 148.6654 764.17
DG3066 -6.6875 -13.7730 4.169e-16 3.639e-16 1.439e-16 200.0116 765.75
DG3067 -6.5958 -13.9527 6.294e-16 4.875e-16 2.228e-16 91.7913 764.4
DG3068 -6.9284 -14.0062 5.529e-16 4.341e-16 1.956e-16 93.2146 765.14
DG3069 -6.3984 -14.0028 6.498e-16 5.224e-16 2.348e-16 107.1926 765.83
DG3070 -6.4940 -13.7322 5.878e-16 4.865e-16 2.053e-16 87.9274 766.02
DG3071 -6.7094 -14.3543 5.600e-26 1.411e-27 6.613e-33 133.3504 767.14
DG3072 -6.4122 -13.3895 4.066e-16 3.245e-16 1.597e-16 111.1401 765.72
DG3073 -6.7394 -13.2531 5.742e-16 5.141e-16 2.131e-16 106.804 766.42
DG3074 -6.6481 -13.5455 4.053e-16 3.253e-16 1.489e-16 148.1561 766.61
DG3075 -7.1841 -13.9852 6.554e-16 5.397e-16 2.494e-16 103.799 764.46
DG3076 -7.1784 -13.6341 7.836e-16 6.174e-16 2.619e-16 118.972 765.01
DG3077 -7.1626 -13.7600 5.107e-26 1.543e-27 6.658e-33 123.4402 766.09
DG3078 -7.3934 -13.5191 5.723e-16 4.482e-16 1.815e-16 105.6967 763.61
DG3079 -7.0433 -13.8513 8.426e-16 6.270e-16 2.704e-16 82.2893 763.38
DG3080 -6.5349 -13.7819 4.218e-16 3.789e-16 1.600e-16 172.5482 766.82
DG3081 -6.5473 -13.7780 6.265e-16 5.082e-16 2.599e-16 117.8885 767.3
DG3082 -6.9972 -13.8154 5.227e-26 1.333e-27 6.775e-33 89.0995 764.03
DG3096 -39.2383 12.5641 1.141e-16 8.263e-17 3.950e-17 82.2284 1598.28
DG3097 -39.1698 12.4370 2.236e-16 2.029e-16 8.082e-17 47.9812 1598.39
DG3098 -39.2671 12.6536 1.568e-16 1.382e-16 6.447e-17 59.6726 1598.08
DG3099 -39.1206 12.6411 1.683e-16 1.407e-16 6.768e-17 48.7442 1598.0
DG3100 -39.2432 12.7121 1.601e-16 1.341e-16 5.583e-17 46.4986 1597.69
DG3110 43.4575 -17.4121 1.000e-16 8.364e-17 3.653e-17 52.2331 1707.1
DG3111 -18.7153 0.4653 7.098e-15 5.774e-15 2.280e-15 468.4559 165.91
DG3112 -18.1132 0.6965 9.260e-15 7.061e-15 3.034e-15 397.1227 165.76
DG3113 -18.4772 0.5760 9.399e-15 6.603e-15 3.160e-15 414.0971 165.59
DG3114 32.2176 -11.5430 7.159e-17 5.816e-17 2.900e-17 46.6883 2098.37
DG3245 19.0234 -18.9274 1.129e-16 9.436e-17 4.143e-17 64.926 1608.5
DG3342 6.0326 10.5074 1.087e-15 8.989e-16 3.006e-16 162.03 973.04
DG3343 5.7049 10.7609 2.742e-16 2.004e-16 8.514e-17 88.0981 974.24
DG3344 5.7321 10.5925 5.923e-26 1.485e-27 7.398e-33 85.0276 971.39
DG3345 5.8892 10.9088 4.311e-16 4.058e-16 1.598e-16 74.569 973.25
DG3346 5.8211 10.6389 5.708e-26 1.504e-27 6.778e-33 91.2419 972.5
DG3347 5.9735 10.5939 2.947e-16 2.212e-16 1.065e-16 210.6349 971.04
DG3348 6.0852 10.4383 3.309e-16 2.413e-16 1.049e-16 140.9038 972.78
DG3349 5.6978 10.5648 6.201e-26 1.537e-27 7.454e-33 89.422 974.53
DG3350 5.9178 10.7182 2.559e-16 2.112e-16 1.084e-16 96.778 972.27
DG3351 5.5287 10.5917 3.653e-16 3.451e-16 1.372e-16 84.7318 974.02
DG3352 6.3643 10.5812 2.864e-16 2.214e-16 1.048e-16 113.7833 971.96
DG3353 5.9681 10.8529 3.932e-16 3.172e-16 1.519e-16 80.246 974.31
DG3354 5.7764 10.6101 5.594e-26 1.658e-27 8.389e-33 80.5768 972.99
DG3355 5.9481 10.7689 5.597e-16 4.518e-16 1.767e-16 94.3982 974.54
DG3356 6.0102 10.6853 2.436e-16 2.069e-16 9.685e-17 93.4622 973.79
DG3357 6.0817 10.6554 4.515e-16 3.481e-16 1.446e-16 84.6464 973.31
DG3358 6.3254 10.4993 4.831e-16 3.410e-16 1.589e-16 95.5934 974.5
DG3359 6.5286 10.4986 2.712e-16 2.247e-16 1.047e-16 83.3524 974.46
DG3360 5.8990 10.2267 2.912e-16 2.184e-16 9.494e-17 119.0197 972.2
DG3399 -10.5855 41.0965 5.461e-16 4.485e-16 1.522e-16 147.6038 1436.92
DG3400 -10.3982 41.0260 9.550e-26 2.456e-27 1.199e-32 55.7065 1436.77
DG3401 -10.4009 41.1207 2.156e-16 1.911e-16 9.297e-17 58.7961 1435.76
DG3402 -10.6024 40.9656 1.838e-16 1.824e-16 7.274e-17 59.2691 1434.47
DG3403 -10.4475 41.2663 1.448e-16 1.153e-16 5.663e-17 50.8553 1435.13
DG3404 -10.4473 40.8094 1.419e-16 1.120e-16 5.062e-17 64.1371 1436.97
DG3405 -10.7394 41.2947 9.093e-26 2.462e-27 1.132e-32 57.0249 1434.4
DG3406 -10.4681 40.7472 2.091e-16 1.935e-16 8.790e-17 63.286 1434.53
DG3407 -10.6044 41.2262 3.044e-16 2.382e-16 9.080e-17 62.2613 1435.72
