Name X Y BlueF GreenF RedF Size RadialVelocity
DG2235 -14.9978 27.8680 3.737e-16 2.936e-16 1.201e-16 87.5973 980.44
DG2236 -15.1330 27.2816 4.071e-16 3.084e-16 1.283e-16 81.4803 984.66
DG2237 -14.6535 27.8183 6.043e-26 1.510e-27 7.126e-33 101.6679 984.69
DG2238 -14.9910 27.1423 5.139e-16 4.506e-16 1.872e-16 79.405 979.58
DG2239 -15.0282 28.3005 4.145e-16 3.634e-16 1.655e-16 97.1655 982.74
DG2240 -14.3612 27.5620 3.620e-16 3.293e-16 1.413e-16 75.8683 980.26
DG2241 -14.6107 27.4089 2.663e-16 2.002e-16 8.379e-17 100.3558 984.34
DG2242 -14.2631 27.8241 3.995e-16 2.948e-16 1.589e-16 80.9633 981.93
DG2243 -14.9795 27.8918 2.790e-16 2.488e-16 1.072e-16 158.6501 984.49
DG2244 -15.1807 27.5894 3.974e-16 3.120e-16 1.411e-16 70.0232 979.59
DG2245 -14.5858 27.6346 2.622e-16 1.957e-16 9.497e-17 216.4216 981.33
DG2246 -14.6473 26.9592 5.983e-16 4.198e-16 1.709e-16 82.5917 984.56
DG2247 -14.1599 27.4018 4.017e-16 3.564e-16 1.666e-16 76.8999 980.49
DG2248 -14.5224 27.0815 2.474e-16 2.223e-16 9.705e-17 124.3387 980.9
DG2249 -14.5968 28.2221 3.966e-16 3.555e-16 1.441e-16 82.8069 984.14
DG2257 -11.8822 -9.1104 1.482e-16 1.278e-16 5.276e-17 66.9408 1347.3
DG2300 -24.4686 -6.0183 3.070e-16 2.699e-16 1.215e-16 134.4169 905.75
DG2301 -24.4605 -6.1667 5.623e-26 1.399e-27 6.229e-33 113.5343 905.16
DG2302 -24.6325 -6.0771 5.835e-26 1.398e-27 7.124e-33 98.3456 906.47
DG2303 -24.4063 -6.0803 4.272e-16 3.830e-16 1.573e-16 88.4747 905.42
DG2304 -24.5708 -5.8666 5.315e-26 1.409e-27 6.683e-33 119.1582 905.64
